worker_id,try_last,worker_paid,task_id,batch_name,platform,unit_id,token_input,token_output,tries_amount,questionnaire_amount,questionnaire_amount_start,questionnaire_amount_end,documents_amount,dimensions_amount,folder,try_current,time_submit,q_0_time_elapsed,q_0_accesses,q_1_time_elapsed,q_1_accesses,doc_index,doc_id,doc_username,doc_created_at,doc_text,doc_lang,doc_length,doc_name,doc_tweet_about_value,doc_tweet_about_label,doc_tweet_about_index,doc_tweet_about_description,doc_tweet_about_justification,doc_tweet_opinion_value,doc_tweet_opinion_label,doc_tweet_opinion_index,doc_tweet_opinion_description,doc_tweet_words_value,doc_accesses,doc_time_elapsed,doc_time_start,doc_time_end,global_form_validity,gold_checks,time_spent_check,time_check_amount,comment_time_submit,comment_text,q_0_0_answer_text,q_0_0_answer_value,q_0_0_index,q_0_0_name,q_0_0_name_full,q_0_0_required,q_0_0_text,q_0_0_type,q_1_0_answer_value,q_1_0_index,q_1_0_name,q_1_0_name_full,q_1_0_text,source_acl,source_data,source_log,doc_words,doc_tweetAbout_value,doc_tweetAbout_label,doc_tweetAbout_index,doc_tweetAbout_description,doc_tweetAbout_justification,doc_tweetOpinion_value,doc_tweetOpinion_label,doc_tweetOpinion_index,doc_tweetOpinion_description,doc_tweetWords_value,doc_tweetAcademic_value,doc_tweetAcademic_label,doc_tweetAcademic_index,doc_tweetAcademic_description,worker_hostname,worker_city,worker_region,worker_country,worker_org,worker_postal,worker_timezone,worker_country_name,worker_latitude,worker_longitude,q_0_1_answer_text,q_0_1_answer_value,q_0_1_index,q_0_1_name,q_0_1_name_full,q_0_1_required,q_0_1_text,q_0_1_type,q_0_2_answer_text,q_0_2_answer_value,q_0_2_index,q_0_2_name,q_0_2_name_full,q_0_2_required,q_0_2_text,q_0_2_type,q_0_3_answer_text,q_0_3_answer_value,q_0_3_index,q_0_3_name,q_0_3_name_full,q_0_3_required,q_0_3_text,q_0_3_type
A2BVCWY95JJUKN,1.0,True,SocComP2,Sample-1,mturk,hit_4,DMXLTGDYTBW,NJPYYTTXLID,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2BVCWY95JJUKN/,1.0,"Sat, 15 Jan 2022 11:52:12 GMT",135.49,1.0,,,2.0,1182774306406719488,ameertawfik,2019-10-11T21:45:44.000Z,@iamfatihisik @ErikHatcher @Lucidworks @IDC Do you plan to have a similar event in Melbourne any time in the near future?,en,,tweet_4,,,,,,,,,,,1.0,202.96,1642246920.258,1642247123.214,True,True,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,20.0,3,an-event,2.0,,The tweet is a question about new plans for a remake of a event in Melbourne,0,no,1.0,,20.0,0,no,1.0,,net-93-144-190-125.cust.vodafonedsl.it,Mogliano Veneto,Veneto,IT,AS30722 Vodafone Italia S.p.A.,31021,Europe/Rome,Italy,45.5559,12.2429,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2BVCWY95JJUKN,1.0,True,SocComP2,Sample-1,mturk,hit_4,DMXLTGDYTBW,NJPYYTTXLID,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2BVCWY95JJUKN/,1.0,"Sat, 15 Jan 2022 11:52:12 GMT",135.49,1.0,,,3.0,1350154105977769986,12_lollo,2021-01-15T18:53:18.000Z,@MKBHD @MKBHD why I don't see anyone talking about the fact that there is no charger in the box ? Or I'm missing something,en,,tweet_0,,,,,,,,,,,1.0,208.92,1642247123.214,1642247332.139,True,True,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,25.0,4,other-topic,3.0,,The tweet is a complain about the missing charger in the creator box,1,yes,0.0,,24.0,0,no,1.0,,net-93-144-190-125.cust.vodafonedsl.it,Mogliano Veneto,Veneto,IT,AS30722 Vodafone Italia S.p.A.,31021,Europe/Rome,Italy,45.5559,12.2429,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2BVCWY95JJUKN,1.0,True,SocComP2,Sample-1,mturk,hit_4,DMXLTGDYTBW,NJPYYTTXLID,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2BVCWY95JJUKN/,1.0,"Sat, 15 Jan 2022 11:52:12 GMT",135.49,1.0,,,4.0,1226972505551908872,DanielaPetrell1,2020-02-10T20:53:36.000Z,what an article. Then explain why while I was doing computing at uni in the early 80s we were 50-50 and now a women starting computing is a rarity. In between there has been the brainwash that computers are for boys. Count me in https://t.co/rvFhyC3WmX,en,,tweet_7,,,,,,,,,,,1.0,200.58,1642247332.139,1642247532.723,True,True,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,46.0,4,other-topic,3.0,,The tweet is a complain about the gender app in computing growth in the last 40 years,1,yes,0.0,,45.0,1,yes,0.0,,net-93-144-190-125.cust.vodafonedsl.it,Mogliano Veneto,Veneto,IT,AS30722 Vodafone Italia S.p.A.,31021,Europe/Rome,Italy,45.5559,12.2429,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2DDCHY8H5Q7NW,1.0,True,SocComP2,Sample-1,mturk,hit_1,PMJGPFVIA1C,BQURNXAWZS1,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2DDCHY8H5Q7NW/,1.0,"Mon, 10 Jan 2022 14:35:45 GMT",25.12,1.0,,,0.0,1460413988219416576,Marwah_k,2021-11-16T01:06:42.000Z,"@tamer_elsayed Very ironic that you get years of training to do research (i.e., PhD) and not much to teach when in many universities teaching consumes more than 70% of faculty time (if not 100%). Two ways to make the shift really but teaching training is still needed.",en,,tweet_14,,,,,,,,,,,1.0,95.14,1641824890.123,1641824985.264,True,True,True,2.0,"Mon, 10 Jan 2022 14:35:57 GMT",,Current news,2,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,47.0,4,other-topic,3.0,,this tweet speaks about the fact that more often researcher do not teach a lot in universities,1,yes,0.0,,47.0,1,yes,0.0,,,Udine,Friuli Venezia Giulia,IT,AS203848 Wireless Group Communications S.r.l.,33100,Europe/Rome,Italy,46.0693,13.2371,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,Twice a week,1,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2DDCHY8H5Q7NW,1.0,True,SocComP2,Sample-1,mturk,hit_1,PMJGPFVIA1C,BQURNXAWZS1,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2DDCHY8H5Q7NW/,1.0,"Mon, 10 Jan 2022 14:35:45 GMT",25.12,1.0,,,1.0,GOLD-1182774306406719488,ameertawfik,2019-10-11T21:45:44.000Z,@iamfatihisik @ErikHatcher @Lucidworks @IDC Do you plan to have a similar event in Melbourne any time in the near future?,en,,tweet_4,,,,,,,,,,,1.0,81.84,1641824985.264,1641825067.107,True,True,True,2.0,"Mon, 10 Jan 2022 14:35:57 GMT",,Current news,2,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,20.0,3,an-event,2.0,,this tweet is a question about en event that should happend in Melbourne,0,no,1.0,,20.0,0,no,1.0,,,Udine,Friuli Venezia Giulia,IT,AS203848 Wireless Group Communications S.r.l.,33100,Europe/Rome,Italy,46.0693,13.2371,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,Twice a week,1,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2DDCHY8H5Q7NW,1.0,True,SocComP2,Sample-1,mturk,hit_1,PMJGPFVIA1C,BQURNXAWZS1,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2DDCHY8H5Q7NW/,1.0,"Mon, 10 Jan 2022 14:35:45 GMT",25.12,1.0,,,2.0,1461036239201742850,gabriellearuta,2021-11-17T18:19:18.000Z,"@johnchavens @alokvmenon I'm so happy that you were moved by @alokvmenon 's poetry and humor, @johnchavens. I've admired them for years and am so proud they contributed a piece of writing in support of @FiloSofiArts in 2019.",en,,tweet_11,,,,,,,,,,,1.0,97.59,1641825067.107,1641825164.701,True,True,True,2.0,"Mon, 10 Jan 2022 14:35:57 GMT",,Current news,2,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,38.0,3,an-event,2.0,,this tweet speaks about the feellings of a user about someone's poetry and humor,1,yes,0.0,,37.0,1,yes,0.0,,,Udine,Friuli Venezia Giulia,IT,AS203848 Wireless Group Communications S.r.l.,33100,Europe/Rome,Italy,46.0693,13.2371,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,Twice a week,1,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2DDCHY8H5Q7NW,1.0,True,SocComP2,Sample-1,mturk,hit_1,PMJGPFVIA1C,BQURNXAWZS1,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2DDCHY8H5Q7NW/,1.0,"Mon, 10 Jan 2022 14:35:45 GMT",25.12,1.0,,,3.0,1455343431140601856,Dr_Hai_Dong,2021-11-02T01:18:07.000Z,This is the first work in this field that explores the use of deep learning technologies and non-privacy-sensitive user profile data for detecting social media identity cloning attacks. #SocialMedia #identity,en,,tweet_10,,,,,,,,,,,1.0,76.81,1641825164.701,1641825241.507,True,True,True,2.0,"Mon, 10 Jan 2022 14:35:57 GMT",,Current news,2,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,32.0,3,an-event,2.0,,this tweet speaks about the first work that explores the use of deep learning for social media cloning attacks,0,no,1.0,,30.0,1,yes,0.0,,,Udine,Friuli Venezia Giulia,IT,AS203848 Wireless Group Communications S.r.l.,33100,Europe/Rome,Italy,46.0693,13.2371,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,Twice a week,1,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2DDCHY8H5Q7NW,1.0,True,SocComP2,Sample-1,mturk,hit_1,PMJGPFVIA1C,BQURNXAWZS1,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2DDCHY8H5Q7NW/,1.0,"Mon, 10 Jan 2022 14:35:45 GMT",25.12,1.0,,,4.0,1453725918191505418,aleksbobic,2021-10-28T14:10:42.000Z,Unnamed company: Oh my god we care so much about the environment. We're adapting our business to be more #environmentallyFriendly! Same unnamed company: Proceeds to spam me with piles of paper ads instead of simply sending a monthly email. Make up your mind...,en,,tweet_2,,,,,,,,,,,1.0,103.2,1641825241.507,1641825344.709,True,True,True,2.0,"Mon, 10 Jan 2022 14:35:57 GMT",,Current news,2,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,44.0,3,an-event,2.0,,this tweet speaks about how new and unnamed companies do not care about environment,1,yes,0.0,,43.0,0,no,1.0,,,Udine,Friuli Venezia Giulia,IT,AS203848 Wireless Group Communications S.r.l.,33100,Europe/Rome,Italy,46.0693,13.2371,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,Twice a week,1,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2GY65450CQSBU,1.0,True,SocComP2,Sample-1,mturk,hit_13,JDFUOQKPNTT,UGEOOBVXXCU,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2GY65450CQSBU/,1.0,"Sat, 15 Jan 2022 08:55:04 GMT",24.05,1.0,,,0.0,GOLD-1182774306406719488,ameertawfik,2019-10-11T21:45:44.000Z,@iamfatihisik @ErikHatcher @Lucidworks @IDC Do you plan to have a similar event in Melbourne any time in the near future?,en,,tweet_4,,,,,,,,,,,1.0,93.75,1642236523.045,1642236616.796,True,True,True,2.0,"Sat, 15 Jan 2022 08:55:09 GMT",,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,20.0,3,an-event,2.0,,"They are asking about organizing another event in another place, in this case melbourne",0,no,1.0,,20.0,0,no,1.0,,ppp-82-84-78-150.dialup.tiscali.it,Milan,Lombardy,IT,AS8612 Tiscali Italia S.P.A.,20121,Europe/Rome,Italy,45.4643,9.1895,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2GY65450CQSBU,1.0,True,SocComP2,Sample-1,mturk,hit_13,JDFUOQKPNTT,UGEOOBVXXCU,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2GY65450CQSBU/,1.0,"Sat, 15 Jan 2022 08:55:04 GMT",24.05,1.0,,,1.0,1461661299566383104,debforit,2021-11-19T11:43:04.000Z,Happy sharing that 'An Analysis of Variations in the Effectiveness of Query Performance Prediction' accepted in #ecir2022. This paper reports that QPP outcomes can vary (often significantly) with respect to the retrieval model used and the retrieval evaluation metric used.,en,,tweet_8,,,,,,,,,,,1.0,91.46,1642236616.796,1642236708.254,True,True,True,2.0,"Sat, 15 Jan 2022 08:55:09 GMT",,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,40.0,3,an-event,2.0,,the hashtag ecir 2022  suggests they are talking about an event in my opinion,0,no,1.0,,40.0,1,yes,0.0,,ppp-82-84-78-150.dialup.tiscali.it,Milan,Lombardy,IT,AS8612 Tiscali Italia S.P.A.,20121,Europe/Rome,Italy,45.4643,9.1895,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2GY65450CQSBU,1.0,True,SocComP2,Sample-1,mturk,hit_13,JDFUOQKPNTT,UGEOOBVXXCU,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2GY65450CQSBU/,1.0,"Sat, 15 Jan 2022 08:55:04 GMT",24.05,1.0,,,2.0,1448663916809121804,acai2021,Thu Oct 14 14:56:07 +0000 2021,Yoshua Bengio speaking now at @acai2021 on Social and Beneficial AI #responsibleAI #ai4good @acai2021 @Mila_Quebec https://t.co/kE431yy7Z7,en,,tweet_1,,,,,,,,,,,1.0,65.82,1642236708.254,1642236774.077,True,True,True,2.0,"Sat, 15 Jan 2022 08:55:09 GMT",,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,17.0,3,an-event,2.0,,they are talking about someone having a talk at acai2021 about ai,0,no,1.0,,16.0,1,yes,0.0,,ppp-82-84-78-150.dialup.tiscali.it,Milan,Lombardy,IT,AS8612 Tiscali Italia S.P.A.,20121,Europe/Rome,Italy,45.4643,9.1895,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2GY65450CQSBU,1.0,True,SocComP2,Sample-1,mturk,hit_13,JDFUOQKPNTT,UGEOOBVXXCU,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2GY65450CQSBU/,1.0,"Sat, 15 Jan 2022 08:55:04 GMT",24.05,1.0,,,3.0,1455343431140601856,Dr_Hai_Dong,2021-11-02T01:18:07.000Z,This is the first work in this field that explores the use of deep learning technologies and non-privacy-sensitive user profile data for detecting social media identity cloning attacks. #SocialMedia #identity,en,,tweet_10,,,,,,,,,,,1.0,74.35,1642236774.077,1642236848.425,True,True,True,2.0,"Sat, 15 Jan 2022 08:55:09 GMT",,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,32.0,4,other-topic,3.0,,They are talking about a new study relating deep learning technologies,0,no,1.0,,30.0,1,yes,0.0,,ppp-82-84-78-150.dialup.tiscali.it,Milan,Lombardy,IT,AS8612 Tiscali Italia S.P.A.,20121,Europe/Rome,Italy,45.4643,9.1895,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2GY65450CQSBU,1.0,True,SocComP2,Sample-1,mturk,hit_13,JDFUOQKPNTT,UGEOOBVXXCU,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2GY65450CQSBU/,1.0,"Sat, 15 Jan 2022 08:55:04 GMT",24.05,1.0,,,4.0,1350154105977769986,12_lollo,2021-01-15T18:53:18.000Z,@MKBHD @MKBHD why I don't see anyone talking about the fact that there is no charger in the box ? Or I'm missing something,en,,tweet_0,,,,,,,,,,,1.0,56.52,1642236848.425,1642236904.946,True,True,True,2.0,"Sat, 15 Jan 2022 08:55:09 GMT",,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,25.0,4,other-topic,3.0,,They are talking about the packaging of some type of product,1,yes,0.0,,24.0,0,no,1.0,,ppp-82-84-78-150.dialup.tiscali.it,Milan,Lombardy,IT,AS8612 Tiscali Italia S.P.A.,20121,Europe/Rome,Italy,45.4643,9.1895,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2J2FK73PAOB09,1.0,True,SocComP2,Sample-1,mturk,hit_12,XWGGMHZILKN,MGMUGQIKPOK,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2J2FK73PAOB09/,1.0,"Fri, 07 Jan 2022 12:01:18 GMT",61.57,1.0,,,0.0,1459175244917215232,DanaChatter,2021-11-12T15:04:23.000Z,"Wonderful piece in the Guardian with reflections from two of my favourite artists and thinkers. Great meditations on technocracy and serendipity, for those of us interested in such things. https://t.co/J4diFTZblu",en,,tweet_6,,,,,,,,,,,1.0,171.7,1641556105.57,1641556277.272,True,True,True,2.0,"Fri, 07 Jan 2022 12:01:25 GMT",,Other things,3,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,30.0,2,people,1.0,,the tweet is an opinion about Placebo that is music group,1,yes,0.0,,30.0,0,no,1.0,,,,,,,,,,,,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2J2FK73PAOB09,1.0,True,SocComP2,Sample-1,mturk,hit_12,XWGGMHZILKN,MGMUGQIKPOK,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2J2FK73PAOB09/,1.0,"Fri, 07 Jan 2022 12:01:18 GMT",61.57,1.0,,,1.0,1455343431140601856,Dr_Hai_Dong,2021-11-02T01:18:07.000Z,This is the first work in this field that explores the use of deep learning technologies and non-privacy-sensitive user profile data for detecting social media identity cloning attacks. #SocialMedia #identity,en,,tweet_10,,,,,,,,,,,1.0,164.37,1641556277.272,1641556441.641,True,True,True,2.0,"Fri, 07 Jan 2022 12:01:25 GMT",,Other things,3,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,32.0,4,other-topic,3.0,,the tweet is about deep learning and social media identity cloning attacks,0,no,1.0,,30.0,1,yes,0.0,,,,,,,,,,,,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2J2FK73PAOB09,1.0,True,SocComP2,Sample-1,mturk,hit_12,XWGGMHZILKN,MGMUGQIKPOK,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2J2FK73PAOB09/,1.0,"Fri, 07 Jan 2022 12:01:18 GMT",61.57,1.0,,,2.0,1448919579292422144,OlegZendel,Fri Oct 15 07:52:01 +0000 2021,"So, I guess no more '10 blue links' references? Or is it just going to become 40 instead? As the new feature seems to concatenate the first 4 pages https://t.co/WRVGJZ8mlZ",en,,tweet_12,,,,,,,,,,,1.0,206.54,1641556441.641,1641556648.184,True,True,True,2.0,"Fri, 07 Jan 2022 12:01:25 GMT",,Other things,3,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,30.0,4,other-topic,3.0,,"the tweet is about google updating its technologies about the ""search"" used by user",0,no,1.0,,30.0,0,no,1.0,,,,,,,,,,,,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2J2FK73PAOB09,1.0,True,SocComP2,Sample-1,mturk,hit_12,XWGGMHZILKN,MGMUGQIKPOK,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2J2FK73PAOB09/,1.0,"Fri, 07 Jan 2022 12:01:18 GMT",61.57,1.0,,,3.0,GOLD-1448663916809121804,acai2021,Thu Oct 14 14:56:07 +0000 2021,Yoshua Bengio speaking now at @acai2021 on Social and Beneficial AI #responsibleAI #ai4good @acai2021 @Mila_Quebec https://t.co/kE431yy7Z7,en,,tweet_1,,,,,,,,,,,1.0,119.56,1641556648.184,1641556767.744,True,True,True,2.0,"Fri, 07 Jan 2022 12:01:25 GMT",,Other things,3,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,16.0,3,an-event,2.0,,the tweet is about an event by acai2021 about social and beneficial ai,0,no,1.0,,16.0,1,yes,0.0,,,,,,,,,,,,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2J2FK73PAOB09,1.0,True,SocComP2,Sample-1,mturk,hit_12,XWGGMHZILKN,MGMUGQIKPOK,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2J2FK73PAOB09/,1.0,"Fri, 07 Jan 2022 12:01:18 GMT",61.57,1.0,,,4.0,1430393048907665408,DrJJRich,2021-08-25T04:54:12.000Z,"My wife brought home the coolest little science kit for our son yesterday. 30x objective, which is better than some lab microscopes I've seen! #kidsscience #scienceexperiment #microscope https://t.co/n8wGCsPjg8",en,,tweet_9,,,,,,,,,,,1.0,110.3,1641556767.744,1641556878.041,True,True,True,2.0,"Fri, 07 Jan 2022 12:01:25 GMT",,Other things,3,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,29.0,4,other-topic,3.0,,"the tweet is about a gift given, the gift is microscope probably made in asia",0,no,1.0,,28.0,1,yes,0.0,,,,,,,,,,,,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
